4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 1.8302e-01	 4.4202e-02	 6.9266e-01	 1.3673e-01	 3.1766e-02	 2.5465e+01	 1.5500e-01	 4.3253e-02	 3.7194e-01	 7.8226e-02	 8.7510e-02	
 2.5114e-01	 7.8097e-02	 7.3609e-01	 2.1389e-01	 6.6967e-02	 3.2099e+01	 2.1714e-01	 8.9008e-02	 4.9277e-01	 1.4702e-01	 1.7381e-01	
 4.7788e-01	 1.3320e-01	 8.2988e-01	 3.3682e-01	 1.3222e-01	 4.5021e+01	 3.7401e-01	 1.5943e-01	 7.0213e-01	 2.4865e-01	 2.7930e-01	
 6.5755e-01	 2.2616e-01	 8.4915e-01	 4.8387e-01	 2.6336e-01	 5.6539e+01	 5.3854e-01	 3.5836e-01	 7.5305e-01	 4.1173e-01	 4.3189e-01	
 7.2097e-01	 3.7899e-01	 8.7303e-01	 6.0898e-01	 4.0803e-01	 6.5038e+01	 6.0786e-01	 5.4960e-01	 7.7572e-01	 5.1772e-01	 5.5517e-01	
 7.4819e-01	 5.0525e-01	 8.8616e-01	 6.6202e-01	 5.3359e-01	 7.0560e+01	 6.5811e-01	 6.3878e-01	 8.0274e-01	 5.9560e-01	 6.3905e-01	
 7.7836e-01	 5.7304e-01	 8.9438e-01	 7.0517e-01	 5.8768e-01	 7.4363e+01	 7.0378e-01	 6.9544e-01	 8.2286e-01	 6.6003e-01	 6.9341e-01	
 7.9378e-01	 6.1388e-01	 8.9784e-01	 7.3743e-01	 6.3833e-01	 7.6946e+01	 7.3414e-01	 7.3870e-01	 8.4043e-01	 6.8867e-01	 7.3686e-01	
 8.1134e-01	 6.4519e-01	 9.0708e-01	 7.5443e-01	 6.8169e-01	 7.9049e+01	 7.6192e-01	 7.7605e-01	 8.5612e-01	 7.0787e-01	 7.5384e-01	
 8.2341e-01	 6.7631e-01	 9.1220e-01	 7.7884e-01	 7.0530e-01	 8.0926e+01	 7.8204e-01	 7.9535e-01	 8.7180e-01	 7.4367e-01	 7.7991e-01	
 8.3990e-01	 6.8880e-01	 9.1775e-01	 7.9294e-01	 7.3192e-01	 8.2298e+01	 7.9463e-01	 8.1716e-01	 8.7936e-01	 7.6200e-01	 8.0154e-01	
 8.5278e-01	 7.1278e-01	 9.2014e-01	 8.0631e-01	 7.5166e-01	 8.3517e+01	 8.0829e-01	 8.2949e-01	 8.9079e-01	 7.7807e-01	 8.1386e-01	
 8.6297e-01	 7.2646e-01	 9.2576e-01	 8.1866e-01	 7.6154e-01	 8.4545e+01	 8.1758e-01	 8.4218e-01	 8.9797e-01	 7.9518e-01	 8.2902e-01	
 8.7182e-01	 7.4747e-01	 9.2865e-01	 8.2868e-01	 7.7656e-01	 8.5488e+01	 8.2947e-01	 8.5237e-01	 9.0647e-01	 8.0496e-01	 8.3630e-01	
 8.7731e-01	 7.6254e-01	 9.3117e-01	 8.4467e-01	 7.9137e-01	 8.6430e+01	 8.4159e-01	 8.6345e-01	 9.1110e-01	 8.1456e-01	 8.5449e-01	
