4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 5.2484e-01	 2.4071e-01	 9.2420e-01	 5.9581e-01	 3.5276e-01	 5.8340e+01	 4.7891e-01	 4.6291e-01	 7.2855e-01	 3.9508e-01	 4.6199e-01	
 8.4724e-01	 6.4933e-01	 9.1848e-01	 8.3455e-01	 7.7638e-01	 8.3640e+01	 7.9086e-01	 8.4203e-01	 9.0014e-01	 7.6684e-01	 8.4649e-01	
 8.6692e-01	 7.4294e-01	 9.2679e-01	 8.6492e-01	 8.1732e-01	 8.6360e+01	 8.1634e-01	 8.6951e-01	 9.1421e-01	 7.9922e-01	 8.8012e-01	
 8.8941e-01	 7.8306e-01	 9.3406e-01	 8.8586e-01	 8.3937e-01	 8.8280e+01	 8.5413e-01	 8.7500e-01	 9.1913e-01	 8.2772e-01	 9.0497e-01	
 9.0347e-01	 8.0386e-01	 9.4133e-01	 8.9529e-01	 8.6142e-01	 8.9750e+01	 8.7786e-01	 8.9560e-01	 9.3179e-01	 8.4326e-01	 9.1813e-01	
 9.1471e-01	 8.4101e-01	 9.4860e-01	 9.0995e-01	 8.8504e-01	 9.1240e+01	 8.9455e-01	 9.0522e-01	 9.4023e-01	 8.7824e-01	 9.2398e-01	
 9.2690e-01	 8.5736e-01	 9.5639e-01	 9.1832e-01	 9.0394e-01	 9.2320e+01	 9.0861e-01	 9.0797e-01	 9.5007e-01	 8.8342e-01	 9.4298e-01	
 9.4377e-01	 8.8262e-01	 9.6158e-01	 9.3403e-01	 9.1811e-01	 9.3750e+01	 9.2531e-01	 9.3132e-01	 9.6132e-01	 9.0544e-01	 9.5029e-01	
 9.5783e-01	 9.0639e-01	 9.6625e-01	 9.4869e-01	 9.2913e-01	 9.4930e+01	 9.3937e-01	 9.4918e-01	 9.6624e-01	 9.2358e-01	 9.6053e-01	
