4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 8.6632e-01	 7.3895e-01	 9.2800e-01	 8.3973e-01	 7.8665e-01	 8.5410e+01	 8.1923e-01	 8.5112e-01	 9.1016e-01	 7.9309e-01	 8.4357e-01	
 9.2679e-01	 8.6799e-01	 9.4935e-01	 9.0599e-01	 8.8431e-01	 9.1796e+01	 8.9961e-01	 9.1439e-01	 9.4785e-01	 8.8545e-01	 9.2522e-01	
 9.4154e-01	 8.9713e-01	 9.5931e-01	 9.2430e-01	 9.1135e-01	 9.3364e+01	 9.1950e-01	 9.3208e-01	 9.5446e-01	 9.0449e-01	 9.3634e-01	
 9.5066e-01	 9.1675e-01	 9.6487e-01	 9.3839e-01	 9.2230e-01	 9.4379e+01	 9.3080e-01	 9.4013e-01	 9.5966e-01	 9.2125e-01	 9.4826e-01	
 9.5991e-01	 9.2666e-01	 9.6898e-01	 9.4856e-01	 9.3711e-01	 9.5266e+01	 9.4339e-01	 9.5085e-01	 9.6438e-01	 9.3417e-01	 9.5715e-01	
 9.6474e-01	 9.3994e-01	 9.7424e-01	 9.5466e-01	 9.4140e-01	 9.5856e+01	 9.4810e-01	 9.5621e-01	 9.7156e-01	 9.3993e-01	 9.6019e-01	
 9.6675e-01	 9.4985e-01	 9.7720e-01	 9.6077e-01	 9.4784e-01	 9.6387e+01	 9.5763e-01	 9.6318e-01	 9.7298e-01	 9.4709e-01	 9.6726e-01	
 9.7399e-01	 9.5500e-01	 9.8117e-01	 9.6585e-01	 9.5171e-01	 9.6882e+01	 9.6093e-01	 9.6604e-01	 9.7676e-01	 9.5844e-01	 9.7251e-01	
 9.7573e-01	 9.6075e-01	 9.8312e-01	 9.6949e-01	 9.5836e-01	 9.7189e+01	 9.6552e-01	 9.7051e-01	 9.7865e-01	 9.6054e-01	 9.7332e-01	
 9.7962e-01	 9.6392e-01	 9.8449e-01	 9.7268e-01	 9.6222e-01	 9.7512e+01	 9.6987e-01	 9.7498e-01	 9.8205e-01	 9.6490e-01	 9.7514e-01	
 9.8176e-01	 9.6710e-01	 9.8636e-01	 9.7443e-01	 9.6544e-01	 9.7719e+01	 9.7270e-01	 9.7587e-01	 9.8290e-01	 9.6700e-01	 9.7858e-01	
 9.8257e-01	 9.7066e-01	 9.8752e-01	 9.7864e-01	 9.6802e-01	 9.7905e+01	 9.7505e-01	 9.7766e-01	 9.8385e-01	 9.6822e-01	 9.8019e-01	
 9.8404e-01	 9.7126e-01	 9.8810e-01	 9.7980e-01	 9.7059e-01	 9.8040e+01	 9.7658e-01	 9.7980e-01	 9.8498e-01	 9.6997e-01	 9.8222e-01	
 9.8471e-01	 9.7364e-01	 9.8860e-01	 9.8111e-01	 9.7231e-01	 9.8127e+01	 9.7811e-01	 9.7998e-01	 9.8526e-01	 9.7119e-01	 9.8201e-01	
 9.8525e-01	 9.7463e-01	 9.8867e-01	 9.8169e-01	 9.7360e-01	 9.8224e+01	 9.7976e-01	 9.8141e-01	 9.8640e-01	 9.7346e-01	 9.8282e-01	
