4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 2.0394e-01	 6.7988e-02	 6.0450e-01	 1.5809e-01	 5.6879e-02	 2.5326e+01	 1.7206e-01	 6.6667e-02	 3.7364e-01	 1.0075e-01	 1.1924e-01	
 2.3559e-01	 9.2567e-02	 6.2521e-01	 1.8933e-01	 7.3836e-02	 2.7515e+01	 1.8077e-01	 9.3655e-02	 3.8451e-01	 1.3253e-01	 1.4774e-01	
 2.5221e-01	 1.0387e-01	 6.1576e-01	 1.8323e-01	 8.3065e-02	 2.8026e+01	 2.0125e-01	 1.1689e-01	 3.8290e-01	 1.3305e-01	 1.5441e-01	
 2.5731e-01	 1.0387e-01	 6.1922e-01	 1.9733e-01	 9.2509e-02	 2.8336e+01	 1.9042e-01	 1.1171e-01	 3.8895e-01	 1.3672e-01	 1.6168e-01	
 2.6227e-01	 1.1457e-01	 6.1193e-01	 1.8861e-01	 1.0024e-01	 2.8436e+01	 1.9701e-01	 1.2279e-01	 3.8536e-01	 1.3951e-01	 1.6390e-01	
 2.6374e-01	 1.1259e-01	 6.1626e-01	 1.9791e-01	 9.1436e-02	 2.8726e+01	 1.9595e-01	 1.1886e-01	 3.9301e-01	 1.4755e-01	 1.7057e-01	
 2.6267e-01	 1.1378e-01	 6.1518e-01	 1.9529e-01	 1.0067e-01	 2.8811e+01	 2.0348e-01	 1.2708e-01	 3.8687e-01	 1.4353e-01	 1.7704e-01	
 2.6281e-01	 1.2032e-01	 6.1330e-01	 1.9471e-01	 1.0324e-01	 2.8916e+01	 2.0407e-01	 1.1993e-01	 3.9603e-01	 1.4982e-01	 1.6956e-01	
 2.6897e-01	 1.2408e-01	 6.1763e-01	 2.0372e-01	 9.7446e-02	 2.9047e+01	 1.9725e-01	 1.2601e-01	 3.8999e-01	 1.4964e-01	 1.7462e-01	
 2.6589e-01	 1.2052e-01	 6.1612e-01	 1.9616e-01	 9.5085e-02	 2.9048e+01	 2.0619e-01	 1.2279e-01	 3.9329e-01	 1.5017e-01	 1.8068e-01	
 2.7420e-01	 1.2170e-01	 6.1677e-01	 2.0445e-01	 1.0732e-01	 2.9409e+01	 2.0678e-01	 1.2994e-01	 3.9783e-01	 1.5261e-01	 1.7381e-01	
 2.6844e-01	 1.2111e-01	 6.2506e-01	 2.0227e-01	 1.0539e-01	 2.9405e+01	 2.0913e-01	 1.2797e-01	 3.8866e-01	 1.5401e-01	 1.8027e-01	
 2.7380e-01	 1.2071e-01	 6.1532e-01	 2.0474e-01	 1.0689e-01	 2.9451e+01	 2.1584e-01	 1.2833e-01	 3.9395e-01	 1.5017e-01	 1.8310e-01	
 2.7259e-01	 1.2666e-01	 6.1590e-01	 2.0430e-01	 1.0839e-01	 2.9526e+01	 2.1031e-01	 1.3029e-01	 3.9821e-01	 1.5802e-01	 1.7664e-01	
 2.7487e-01	 1.2408e-01	 6.1626e-01	 2.0546e-01	 1.1612e-01	 2.9656e+01	 2.1219e-01	 1.3029e-01	 3.9821e-01	 1.5907e-01	 1.8068e-01	
