4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 5.1828e-01	 1.9911e-01	 9.2004e-01	 5.7696e-01	 3.4803e-01	 5.7290e+01	 4.7540e-01	 4.5192e-01	 7.3136e-01	 3.7176e-01	 4.4006e-01	
 8.2662e-01	 6.3447e-01	 9.1018e-01	 8.3141e-01	 7.6535e-01	 8.2430e+01	 7.6450e-01	 8.4203e-01	 8.9662e-01	 7.3575e-01	 8.4064e-01	
 8.5473e-01	 7.0431e-01	 9.1693e-01	 8.4084e-01	 8.0787e-01	 8.4930e+01	 8.1722e-01	 8.5440e-01	 8.9381e-01	 7.7850e-01	 8.7865e-01	
 8.6504e-01	 7.4591e-01	 9.1900e-01	 8.6178e-01	 8.2047e-01	 8.6220e+01	 8.2865e-01	 8.6676e-01	 9.0858e-01	 7.9145e-01	 8.8596e-01	
 8.8566e-01	 7.7860e-01	 9.2835e-01	 8.7120e-01	 8.3780e-01	 8.7710e+01	 8.4534e-01	 8.6951e-01	 9.1210e-01	 8.3031e-01	 9.0205e-01	
 8.9222e-01	 7.9792e-01	 9.3458e-01	 8.8796e-01	 8.4252e-01	 8.9010e+01	 8.6907e-01	 8.8874e-01	 9.2968e-01	 8.4974e-01	 8.9912e-01	
 9.0909e-01	 8.1872e-01	 9.4289e-01	 8.9634e-01	 8.7244e-01	 9.0040e+01	 8.8313e-01	 8.9286e-01	 9.3038e-01	 8.4067e-01	 9.2105e-01	
 9.1284e-01	 8.2764e-01	 9.3873e-01	 9.0681e-01	 8.8346e-01	 9.0670e+01	 8.8928e-01	 8.9835e-01	 9.3812e-01	 8.6788e-01	 9.2251e-01	
 9.1753e-01	 8.5438e-01	 9.4029e-01	 8.9843e-01	 8.8189e-01	 9.1230e+01	 8.9895e-01	 9.1071e-01	 9.4304e-01	 8.7435e-01	 9.3275e-01	
 9.2690e-01	 8.7519e-01	 9.4600e-01	 9.1204e-01	 8.8661e-01	 9.1900e+01	 9.0685e-01	 9.1209e-01	 9.4937e-01	 8.7047e-01	 9.3275e-01	
