4	8	1	5	9	% mean class accuracy (train set)	3	7	2	6	0	
 7.9123e-01	 6.1566e-01	 9.1545e-01	 7.6359e-01	 6.9500e-01	 7.8700e+01	 7.3638e-01	 7.6979e-01	 8.6150e-01	 7.0299e-01	 7.5889e-01	
 8.8710e-01	 7.7522e-01	 9.3175e-01	 8.5804e-01	 8.2335e-01	 8.7463e+01	 8.4818e-01	 8.7006e-01	 9.1752e-01	 8.2836e-01	 8.8096e-01	
 9.0641e-01	 8.2002e-01	 9.3954e-01	 8.8303e-01	 8.5276e-01	 8.9531e+01	 8.6889e-01	 8.9508e-01	 9.3122e-01	 8.5944e-01	 8.9895e-01	
 9.1687e-01	 8.4103e-01	 9.4394e-01	 8.9291e-01	 8.7100e-01	 9.0708e+01	 8.8973e-01	 9.0223e-01	 9.3850e-01	 8.7707e-01	 9.1289e-01	
 9.2666e-01	 8.6046e-01	 9.4871e-01	 9.0526e-01	 8.7916e-01	 9.1687e+01	 9.0291e-01	 9.1242e-01	 9.4313e-01	 8.9139e-01	 9.2441e-01	
 9.3403e-01	 8.7730e-01	 9.5282e-01	 9.1354e-01	 8.9290e-01	 9.2398e+01	 9.0997e-01	 9.1671e-01	 9.4700e-01	 8.9925e-01	 9.3108e-01	
 9.3805e-01	 8.8563e-01	 9.5614e-01	 9.2066e-01	 9.0277e-01	 9.3014e+01	 9.1715e-01	 9.2422e-01	 9.5248e-01	 9.0781e-01	 9.3674e-01	
 9.4275e-01	 8.9415e-01	 9.5873e-01	 9.2618e-01	 9.1178e-01	 9.3483e+01	 9.2550e-01	 9.3155e-01	 9.5446e-01	 9.0903e-01	 9.3876e-01	
 9.4596e-01	 9.0188e-01	 9.6126e-01	 9.3011e-01	 9.1586e-01	 9.3895e+01	 9.2950e-01	 9.3333e-01	 9.5957e-01	 9.1706e-01	 9.4159e-01	
 9.5066e-01	 9.1259e-01	 9.6335e-01	 9.3461e-01	 9.2273e-01	 9.4350e+01	 9.3351e-01	 9.3852e-01	 9.6089e-01	 9.2369e-01	 9.4907e-01	
 9.5468e-01	 9.1972e-01	 9.6472e-01	 9.3926e-01	 9.2767e-01	 9.4712e+01	 9.3692e-01	 9.4084e-01	 9.6561e-01	 9.2666e-01	 9.5230e-01	
 9.5750e-01	 9.2309e-01	 9.6739e-01	 9.4391e-01	 9.3647e-01	 9.5104e+01	 9.4316e-01	 9.4513e-01	 9.6778e-01	 9.3190e-01	 9.5412e-01	
 9.6058e-01	 9.2626e-01	 9.6768e-01	 9.4624e-01	 9.3818e-01	 9.5306e+01	 9.4704e-01	 9.4459e-01	 9.6703e-01	 9.3889e-01	 9.5796e-01	
 9.6272e-01	 9.3300e-01	 9.7129e-01	 9.5118e-01	 9.4269e-01	 9.5610e+01	 9.4963e-01	 9.4799e-01	 9.6901e-01	 9.3836e-01	 9.5978e-01	
 9.6567e-01	 9.4054e-01	 9.7222e-01	 9.5248e-01	 9.4419e-01	 9.5932e+01	 9.5387e-01	 9.5281e-01	 9.7156e-01	 9.4587e-01	 9.6261e-01	
